station,valid,drct,sknt,sped
MYR,2024-01-19 10:10,260.00,16.00,18.40
MYR,2024-01-19 10:56,260.00,18.00,20.70
MYR,2024-01-19 11:29,270.00,16.00,18.40
MYR,2024-01-19 11:56,270.00,14.00,16.10
MYR,2024-01-19 12:56,280.00,15.00,17.25
MYR,2024-01-19 13:56,280.00,16.00,18.40
MYR,2024-01-19 14:56,290.00,20.00,23.00
MYR,2024-01-19 15:56,270.00,23.00,26.45
MYR,2024-01-19 16:56,310.00,16.00,18.40
MYR,2024-01-19 17:56,310.00,18.00,20.70
MYR,2024-01-19 18:56,320.00,17.00,19.55
MYR,2024-01-19 19:56,320.00,14.00,16.10
MYR,2024-01-19 20:56,330.00,13.00,14.95
MYR,2024-01-19 21:56,320.00,13.00,14.95
MYR,2024-01-19 22:56,320.00,13.00,14.95
MYR,2024-01-19 23:56,320.00,9.00,10.35
MYR,2024-01-20 00:56,310.00,8.00,9.20
MYR,2024-01-20 01:56,320.00,9.00,10.35
MYR,2024-01-20 02:56,310.00,5.00,5.75
MYR,2024-01-20 03:56,310.00,5.00,5.75
MYR,2024-01-20 04:56,340.00,4.00,4.60
MYR,2024-01-20 05:56,320.00,5.00,5.75
MYR,2024-01-20 06:56,320.00,4.00,4.60
MYR,2024-01-20 07:56,320.00,9.00,10.35
MYR,2024-01-20 08:56,340.00,14.00,16.10
MYR,2024-01-20 09:56,330.00,14.00,16.10
MYR,2024-01-20 10:56,340.00,13.00,14.95
MYR,2024-01-20 11:56,310.00,13.00,14.95
MYR,2024-01-20 12:56,310.00,14.00,16.10
MYR,2024-01-20 13:56,300.00,16.00,18.40
MYR,2024-01-20 14:56,320.00,13.00,14.95
MYR,2024-01-20 15:56,310.00,16.00,18.40
MYR,2024-01-20 16:56,320.00,18.00,20.70
MYR,2024-01-20 17:56,320.00,12.00,13.80
MYR,2024-01-20 18:56,330.00,10.00,11.50
MYR,2024-01-20 19:56,310.00,7.00,8.05
MYR,2024-01-20 20:56,320.00,7.00,8.05
MYR,2024-01-20 21:56,320.00,7.00,8.05
MYR,2024-01-20 22:56,330.00,11.00,12.65
MYR,2024-01-20 23:56,330.00,12.00,13.80
MYR,2024-01-21 00:56,330.00,12.00,13.80
MYR,2024-01-21 01:56,330.00,12.00,13.80
MYR,2024-01-21 02:56,330.00,13.00,14.95
MYR,2024-01-21 03:56,330.00,12.00,13.80
MYR,2024-01-21 04:56,330.00,11.00,12.65
MYR,2024-01-21 05:56,340.00,11.00,12.65
MYR,2024-01-21 06:56,340.00,10.00,11.50
MYR,2024-01-21 07:56,330.00,9.00,10.35
MYR,2024-01-21 08:56,350.00,13.00,14.95
MYR,2024-01-21 09:56,360.00,11.00,12.65
MYR,2024-01-21 10:56,350.00,7.00,8.05
MYR,2024-01-21 11:56,320.00,11.00,12.65
MYR,2024-01-21 12:56,330.00,12.00,13.80
MYR,2024-01-21 13:56,340.00,10.00,11.50
MYR,2024-01-21 14:56,350.00,8.00,9.20
MYR,2024-01-21 15:56,330.00,9.00,10.35
MYR,2024-01-21 16:56,330.00,5.00,5.75
MYR,2024-01-21 17:56,340.00,5.00,5.75
MYR,2024-01-21 18:56,0.00,0.00,0.00
MYR,2024-01-21 19:56,0.00,0.00,0.00
MYR,2024-01-21 20:56,0.00,0.00,0.00
MYR,2024-01-21 21:56,340.00,3.00,3.45
MYR,2024-01-21 22:56,340.00,3.00,3.45
MYR,2024-01-21 23:56,320.00,3.00,3.45
MYR,2024-01-22 00:56,320.00,3.00,3.45
MYR,2024-01-22 01:56,0.00,0.00,0.00
MYR,2024-01-22 02:56,0.00,0.00,0.00
MYR,2024-01-22 03:56,0.00,0.00,0.00
MYR,2024-01-22 04:56,0.00,0.00,0.00
MYR,2024-01-22 05:56,330.00,4.00,4.60
MYR,2024-01-22 06:56,10.00,3.00,3.45
MYR,2024-01-22 07:56,0.00,0.00,0.00
MYR,2024-01-22 08:56,30.00,4.00,4.60
MYR,2024-01-22 09:56,60.00,3.00,3.45
MYR,2024-01-22 10:56,80.00,5.00,5.75
MYR,2024-01-22 11:56,null,4.00,4.60
MYR,2024-01-22 12:56,90.00,5.00,5.75
MYR,2024-01-22 13:56,80.00,6.00,6.90
MYR,2024-01-22 14:56,null,6.00,6.90
MYR,2024-01-22 15:56,null,4.00,4.60
MYR,2024-01-22 16:56,null,3.00,3.45
MYR,2024-01-22 17:56,90.00,3.00,3.45
MYR,2024-01-22 18:56,80.00,3.00,3.45
MYR,2024-01-22 19:56,90.00,5.00,5.75
MYR,2024-01-22 20:56,90.00,6.00,6.90
MYR,2024-01-22 21:56,null,5.00,5.75
MYR,2024-01-22 22:56,70.00,5.00,5.75
MYR,2024-01-22 23:56,90.00,5.00,5.75
MYR,2024-01-23 00:56,70.00,5.00,5.75
MYR,2024-01-23 01:56,null,3.00,3.45
MYR,2024-01-23 02:56,null,3.00,3.45
MYR,2024-01-23 03:56,null,6.00,6.90
MYR,2024-01-23 04:56,90.00,6.00,6.90
MYR,2024-01-23 05:56,80.00,6.00,6.90
MYR,2024-01-23 06:56,70.00,6.00,6.90
MYR,2024-01-23 07:56,80.00,7.00,8.05
MYR,2024-01-23 08:56,70.00,7.00,8.05
MYR,2024-01-23 09:56,50.00,5.00,5.75
MYR,2024-01-23 10:56,null,5.00,5.75
MYR,2024-01-23 11:56,80.00,6.00,6.90
MYR,2024-01-23 12:56,100.00,5.00,5.75
MYR,2024-01-23 13:56,90.00,5.00,5.75
MYR,2024-01-23 14:56,110.00,6.00,6.90
MYR,2024-01-23 15:56,100.00,4.00,4.60
MYR,2024-01-23 16:56,110.00,5.00,5.75
MYR,2024-01-23 17:56,100.00,6.00,6.90
MYR,2024-01-23 18:56,110.00,8.00,9.20
MYR,2024-01-23 19:56,110.00,5.00,5.75
MYR,2024-01-23 20:56,110.00,8.00,9.20
MYR,2024-01-23 21:56,100.00,3.00,3.45
MYR,2024-01-23 22:56,100.00,7.00,8.05
MYR,2024-01-23 23:56,100.00,6.00,6.90
MYR,2024-01-24 00:56,90.00,7.00,8.05
MYR,2024-01-24 01:56,110.00,7.00,8.05
MYR,2024-01-24 02:56,90.00,6.00,6.90
MYR,2024-01-24 03:56,90.00,6.00,6.90
MYR,2024-01-24 04:56,80.00,5.00,5.75
MYR,2024-01-24 05:56,90.00,8.00,9.20
MYR,2024-01-24 06:56,100.00,8.00,9.20
MYR,2024-01-24 07:56,110.00,6.00,6.90
MYR,2024-01-24 08:56,110.00,7.00,8.05
MYR,2024-01-24 09:56,120.00,6.00,6.90
MYR,2024-01-24 10:56,120.00,8.00,9.20
MYR,2024-01-24 11:56,120.00,9.00,10.35
MYR,2024-01-24 12:56,120.00,8.00,9.20
MYR,2024-01-24 13:56,120.00,10.00,11.50
MYR,2024-01-24 14:56,130.00,10.00,11.50
MYR,2024-01-24 15:56,140.00,5.00,5.75
MYR,2024-01-24 16:56,130.00,5.00,5.75
MYR,2024-01-24 17:31,130.00,6.00,6.90
MYR,2024-01-24 17:46,160.00,6.00,6.90
MYR,2024-01-24 17:56,130.00,8.00,9.20
MYR,2024-01-24 18:56,150.00,9.00,10.35
MYR,2024-01-24 19:56,160.00,8.00,9.20
MYR,2024-01-24 20:11,160.00,10.00,11.50
MYR,2024-01-24 20:42,150.00,6.00,6.90
MYR,2024-01-24 20:53,170.00,5.00,5.75
MYR,2024-01-24 20:56,170.00,5.00,5.75
MYR,2024-01-24 21:12,160.00,5.00,5.75
MYR,2024-01-24 21:56,150.00,9.00,10.35
MYR,2024-01-24 22:12,150.00,9.00,10.35
MYR,2024-01-24 22:52,150.00,12.00,13.80
MYR,2024-01-24 22:56,150.00,12.00,13.80
MYR,2024-01-24 23:27,160.00,8.00,9.20
MYR,2024-01-24 23:36,150.00,11.00,12.65
MYR,2024-01-24 23:52,150.00,9.00,10.35
MYR,2024-01-24 23:56,150.00,9.00,10.35
MYR,2024-01-25 00:27,160.00,5.00,5.75
MYR,2024-01-25 00:56,170.00,5.00,5.75
MYR,2024-01-25 01:14,160.00,5.00,5.75
MYR,2024-01-25 01:51,160.00,6.00,6.90
MYR,2024-01-25 01:56,160.00,6.00,6.90
MYR,2024-01-25 02:09,170.00,7.00,8.05
MYR,2024-01-25 02:21,160.00,4.00,4.60
MYR,2024-01-25 02:31,210.00,6.00,6.90
MYR,2024-01-25 02:56,160.00,3.00,3.45
MYR,2024-01-25 03:56,190.00,6.00,6.90
MYR,2024-01-25 04:27,180.00,5.00,5.75
MYR,2024-01-25 04:56,160.00,6.00,6.90
MYR,2024-01-25 05:49,null,null,null
MYR,2024-01-25 05:56,160.00,6.00,6.90
MYR,2024-01-25 06:15,150.00,5.00,5.75
MYR,2024-01-25 06:20,160.00,6.00,6.90
MYR,2024-01-25 06:24,160.00,6.00,6.90
MYR,2024-01-25 06:36,160.00,6.00,6.90
MYR,2024-01-25 06:56,180.00,4.00,4.60
MYR,2024-01-25 07:06,180.00,6.00,6.90
MYR,2024-01-25 07:25,180.00,5.00,5.75
MYR,2024-01-25 07:41,180.00,5.00,5.75
MYR,2024-01-25 07:56,180.00,6.00,6.90
MYR,2024-01-25 08:09,160.00,6.00,6.90
MYR,2024-01-25 08:22,170.00,5.00,5.75
MYR,2024-01-25 08:56,160.00,6.00,6.90
MYR,2024-01-25 09:04,160.00,6.00,6.90
MYR,2024-01-25 09:25,160.00,6.00,6.90
MYR,2024-01-25 09:56,170.00,5.00,5.75
MYR,2024-01-25 10:11,180.00,6.00,6.90
MYR,2024-01-25 10:27,180.00,5.00,5.75
MYR,2024-01-25 10:56,210.00,6.00,6.90
MYR,2024-01-25 10:59,210.00,7.00,8.05
MYR,2024-01-25 11:10,210.00,6.00,6.90
MYR,2024-01-25 11:32,180.00,7.00,8.05
MYR,2024-01-25 11:56,170.00,6.00,6.90
MYR,2024-01-25 12:33,160.00,6.00,6.90
MYR,2024-01-25 12:56,150.00,6.00,6.90
MYR,2024-01-25 13:56,160.00,7.00,8.05
MYR,2024-01-25 14:21,170.00,6.00,6.90
MYR,2024-01-25 14:36,160.00,8.00,9.20
MYR,2024-01-25 14:56,160.00,6.00,6.90
MYR,2024-01-25 15:08,160.00,7.00,8.05
MYR,2024-01-25 15:35,160.00,6.00,6.90
MYR,2024-01-25 15:56,160.00,7.00,8.05
MYR,2024-01-25 16:56,180.00,6.00,6.90
MYR,2024-01-25 17:23,160.00,6.00,6.90
MYR,2024-01-25 17:27,170.00,6.00,6.90
MYR,2024-01-25 17:56,160.00,6.00,6.90
MYR,2024-01-25 18:16,160.00,5.00,5.75
MYR,2024-01-25 18:56,160.00,5.00,5.75
MYR,2024-01-25 19:35,170.00,6.00,6.90
MYR,2024-01-25 19:52,170.00,4.00,4.60
MYR,2024-01-25 19:53,160.00,4.00,4.60
MYR,2024-01-25 20:15,170.00,8.00,9.20
MYR,2024-01-25 20:22,180.00,7.00,8.05
MYR,2024-01-25 20:42,200.00,6.00,6.90
MYR,2024-01-25 20:56,170.00,5.00,5.75
MYR,2024-01-25 21:11,170.00,5.00,5.75
MYR,2024-01-25 21:15,160.00,6.00,6.90
MYR,2024-01-25 21:31,160.00,5.00,5.75
MYR,2024-01-25 21:35,170.00,4.00,4.60
MYR,2024-01-25 21:51,160.00,6.00,6.90
MYR,2024-01-25 21:56,160.00,7.00,8.05
MYR,2024-01-25 22:56,150.00,9.00,10.35
MYR,2024-01-25 23:44,170.00,9.00,10.35
MYR,2024-01-25 23:50,170.00,9.00,10.35
MYR,2024-01-25 23:56,170.00,9.00,10.35
MYR,2024-01-26 00:15,170.00,8.00,9.20
MYR,2024-01-26 00:28,170.00,7.00,8.05
MYR,2024-01-26 00:35,170.00,7.00,8.05
MYR,2024-01-26 00:56,160.00,9.00,10.35
MYR,2024-01-26 01:47,170.00,8.00,9.20
MYR,2024-01-26 01:56,190.00,11.00,12.65
MYR,2024-01-26 02:56,180.00,10.00,11.50
MYR,2024-01-26 03:12,190.00,11.00,12.65
MYR,2024-01-26 03:56,190.00,9.00,10.35
MYR,2024-01-26 04:56,190.00,7.00,8.05
MYR,2024-01-26 05:31,190.00,7.00,8.05
MYR,2024-01-26 05:44,200.00,9.00,10.35
MYR,2024-01-26 05:56,210.00,9.00,10.35
MYR,2024-01-26 06:41,210.00,8.00,9.20
MYR,2024-01-26 06:56,210.00,8.00,9.20
MYR,2024-01-26 07:15,210.00,6.00,6.90
MYR,2024-01-26 07:56,230.00,7.00,8.05
MYR,2024-01-26 08:13,230.00,6.00,6.90
MYR,2024-01-26 08:25,240.00,5.00,5.75
MYR,2024-01-26 08:56,240.00,10.00,11.50
MYR,2024-01-26 09:14,240.00,9.00,10.35
MYR,2024-01-26 09:48,250.00,10.00,11.50
MYR,2024-01-26 09:56,260.00,10.00,11.50
MYR,2024-01-26 10:30,260.00,9.00,10.35
MYR,2024-01-26 10:56,230.00,9.00,10.35
MYR,2024-01-26 11:56,150.00,7.00,8.05
MYR,2024-01-26 12:56,180.00,11.00,12.65
MYR,2024-01-26 13:56,180.00,10.00,11.50
MYR,2024-01-26 14:56,190.00,10.00,11.50
MYR,2024-01-26 15:56,190.00,9.00,10.35
MYR,2024-01-26 16:56,200.00,10.00,11.50
MYR,2024-01-26 17:56,190.00,13.00,14.95
MYR,2024-01-26 18:56,190.00,8.00,9.20
MYR,2024-01-26 19:23,190.00,8.00,9.20
MYR,2024-01-26 19:56,180.00,3.00,3.45
MYR,2024-01-26 20:56,0.00,0.00,0.00
MYR,2024-01-26 21:56,0.00,0.00,0.00
MYR,2024-01-26 22:54,240.00,4.00,4.60
MYR,2024-01-26 22:56,240.00,3.00,3.45
MYR,2024-01-26 23:56,250.00,4.00,4.60
MYR,2024-01-27 00:56,260.00,3.00,3.45
MYR,2024-01-27 01:56,0.00,0.00,0.00
MYR,2024-01-27 02:56,160.00,3.00,3.45
MYR,2024-01-27 03:30,150.00,4.00,4.60
MYR,2024-01-27 03:33,150.00,7.00,8.05
MYR,2024-01-27 03:46,150.00,6.00,6.90
MYR,2024-01-27 03:56,150.00,5.00,5.75
MYR,2024-01-27 04:35,0.00,0.00,0.00
MYR,2024-01-27 04:56,0.00,0.00,0.00
MYR,2024-01-27 05:22,150.00,3.00,3.45
MYR,2024-01-27 05:43,150.00,6.00,6.90
MYR,2024-01-27 05:56,140.00,4.00,4.60
MYR,2024-01-27 06:12,0.00,0.00,0.00
MYR,2024-01-27 06:27,150.00,3.00,3.45
MYR,2024-01-27 06:41,0.00,0.00,0.00
MYR,2024-01-27 06:51,150.00,5.00,5.75
MYR,2024-01-27 06:56,140.00,4.00,4.60
MYR,2024-01-27 07:53,0.00,0.00,0.00
MYR,2024-01-27 07:56,0.00,0.00,0.00
MYR,2024-01-27 08:56,0.00,0.00,0.00
MYR,2024-01-27 09:56,360.00,4.00,4.60
MYR,2024-01-27 10:56,150.00,4.00,4.60
MYR,2024-01-27 11:56,150.00,5.00,5.75
MYR,2024-01-27 12:39,150.00,6.00,6.90
MYR,2024-01-27 12:56,150.00,8.00,9.20
MYR,2024-01-27 13:40,120.00,5.00,5.75
MYR,2024-01-27 13:56,150.00,5.00,5.75
MYR,2024-01-27 14:13,140.00,7.00,8.05
MYR,2024-01-27 14:56,130.00,10.00,11.50
MYR,2024-01-27 14:58,130.00,9.00,10.35
MYR,2024-01-27 15:29,130.00,5.00,5.75
MYR,2024-01-27 15:56,130.00,6.00,6.90
MYR,2024-01-27 16:11,130.00,8.00,9.20
MYR,2024-01-27 16:35,160.00,7.00,8.05
MYR,2024-01-27 16:45,150.00,10.00,11.50
MYR,2024-01-27 16:56,150.00,9.00,10.35
MYR,2024-01-27 17:09,150.00,9.00,10.35
MYR,2024-01-27 17:56,160.00,6.00,6.90
MYR,2024-01-27 18:10,170.00,8.00,9.20
MYR,2024-01-27 18:56,160.00,7.00,8.05
MYR,2024-01-27 19:08,160.00,8.00,9.20
MYR,2024-01-27 19:56,140.00,11.00,12.65
MYR,2024-01-27 20:53,160.00,8.00,9.20
MYR,2024-01-27 20:56,160.00,7.00,8.05
MYR,2024-01-27 21:10,170.00,8.00,9.20
MYR,2024-01-27 21:27,170.00,6.00,6.90
MYR,2024-01-27 21:48,160.00,9.00,10.35
MYR,2024-01-27 21:56,160.00,8.00,9.20
MYR,2024-01-27 22:56,160.00,11.00,12.65
MYR,2024-01-27 23:12,160.00,9.00,10.35
MYR,2024-01-27 23:42,170.00,8.00,9.20
MYR,2024-01-27 23:56,180.00,7.00,8.05
MYR,2024-01-28 00:56,180.00,12.00,13.80
MYR,2024-01-28 01:39,190.00,12.00,13.80
MYR,2024-01-28 01:51,180.00,9.00,10.35
MYR,2024-01-28 01:56,180.00,10.00,11.50
MYR,2024-01-28 02:15,190.00,11.00,12.65
MYR,2024-01-28 02:22,190.00,10.00,11.50
MYR,2024-01-28 02:56,180.00,9.00,10.35
MYR,2024-01-28 03:06,180.00,10.00,11.50
MYR,2024-01-28 03:56,190.00,9.00,10.35
MYR,2024-01-28 04:56,170.00,7.00,8.05
MYR,2024-01-28 05:56,180.00,5.00,5.75
MYR,2024-01-28 06:38,180.00,5.00,5.75
MYR,2024-01-28 06:56,180.00,5.00,5.75
MYR,2024-01-28 07:56,240.00,7.00,8.05
MYR,2024-01-28 08:56,250.00,12.00,13.80
MYR,2024-01-28 09:28,240.00,15.00,17.25
MYR,2024-01-28 09:56,260.00,20.00,23.00
MYR,2024-01-28 10:56,250.00,18.00,20.70
MYR,2024-01-28 11:56,260.00,16.00,18.40
MYR,2024-01-28 12:56,260.00,22.00,25.30
MYR,2024-01-28 13:56,250.00,18.00,20.70
MYR,2024-01-28 14:56,250.00,16.00,18.40
MYR,2024-01-28 15:56,260.00,17.00,19.55
MYR,2024-01-28 16:56,270.00,17.00,19.55
MYR,2024-01-28 17:56,280.00,18.00,20.70
MYR,2024-01-28 18:56,270.00,13.00,14.95
MYR,2024-01-28 19:56,260.00,7.00,8.05
MYR,2024-01-28 20:56,260.00,10.00,11.50
MYR,2024-01-28 21:56,270.00,13.00,14.95
MYR,2024-01-28 22:56,270.00,15.00,17.25
MYR,2024-01-28 23:56,280.00,11.00,12.65
MYR,2024-01-29 00:56,280.00,12.00,13.80
MYR,2024-01-29 01:56,280.00,9.00,10.35
MYR,2024-01-29 02:56,290.00,12.00,13.80
MYR,2024-01-29 03:56,280.00,10.00,11.50
MYR,2024-01-29 04:56,290.00,9.00,10.35
MYR,2024-01-29 05:56,300.00,11.00,12.65
MYR,2024-01-29 06:56,290.00,15.00,17.25
MYR,2024-01-29 07:56,300.00,11.00,12.65
MYR,2024-01-29 08:56,310.00,13.00,14.95
MYR,2024-01-29 09:56,340.00,16.00,18.40
MYR,2024-01-29 10:56,340.00,15.00,17.25
MYR,2024-01-29 11:56,340.00,11.00,12.65
MYR,2024-01-29 12:56,310.00,11.00,12.65
MYR,2024-01-29 13:56,320.00,14.00,16.10
MYR,2024-01-29 14:56,300.00,11.00,12.65
MYR,2024-01-29 15:56,310.00,13.00,14.95
MYR,2024-01-29 16:56,320.00,9.00,10.35
MYR,2024-01-29 17:56,320.00,6.00,6.90
MYR,2024-01-29 18:56,320.00,3.00,3.45
MYR,2024-01-29 19:56,0.00,0.00,0.00
MYR,2024-01-29 20:56,0.00,0.00,0.00
MYR,2024-01-29 21:56,0.00,0.00,0.00
MYR,2024-01-29 22:56,0.00,0.00,0.00
MYR,2024-01-29 23:56,0.00,0.00,0.00
MYR,2024-01-30 00:56,330.00,3.00,3.45
MYR,2024-01-30 01:56,340.00,4.00,4.60
MYR,2024-01-30 02:56,350.00,6.00,6.90
MYR,2024-01-30 03:56,20.00,8.00,9.20
MYR,2024-01-30 04:56,10.00,5.00,5.75
MYR,2024-01-30 05:56,350.00,3.00,3.45
MYR,2024-01-30 06:56,330.00,4.00,4.60
MYR,2024-01-30 07:56,20.00,3.00,3.45
MYR,2024-01-30 08:56,0.00,0.00,0.00
MYR,2024-01-30 09:56,90.00,7.00,8.05
MYR,2024-01-30 10:56,null,5.00,5.75
MYR,2024-01-30 11:56,80.00,7.00,8.05
MYR,2024-01-30 12:56,70.00,10.00,11.50
MYR,2024-01-30 13:56,70.00,10.00,11.50
MYR,2024-01-30 14:56,100.00,8.00,9.20
MYR,2024-01-30 15:56,90.00,9.00,10.35
MYR,2024-01-30 16:56,100.00,7.00,8.05
MYR,2024-01-30 17:56,100.00,6.00,6.90
MYR,2024-01-30 18:56,90.00,5.00,5.75
MYR,2024-01-30 19:56,90.00,5.00,5.75
MYR,2024-01-30 20:56,100.00,5.00,5.75
MYR,2024-01-30 21:56,100.00,6.00,6.90
MYR,2024-01-30 22:56,0.00,0.00,0.00
MYR,2024-01-30 23:56,0.00,0.00,0.00
MYR,2024-01-31 00:16,0.00,0.00,0.00
MYR,2024-01-31 00:29,0.00,0.00,0.00
MYR,2024-01-31 00:56,0.00,0.00,0.00
MYR,2024-01-31 01:56,210.00,4.00,4.60
MYR,2024-01-31 02:56,300.00,8.00,9.20
MYR,2024-01-31 03:56,320.00,10.00,11.50
MYR,2024-01-31 04:56,310.00,3.00,3.45
MYR,2024-01-31 05:56,320.00,3.00,3.45
MYR,2024-01-31 06:56,40.00,3.00,3.45
MYR,2024-01-31 07:56,0.00,0.00,0.00
MYR,2024-01-31 08:56,10.00,3.00,3.45
MYR,2024-01-31 09:56,0.00,0.00,0.00
MYR,2024-01-31 10:56,340.00,6.00,6.90
MYR,2024-01-31 11:09,20.00,8.00,9.20
MYR,2024-01-31 11:27,10.00,8.00,9.20
MYR,2024-01-31 11:47,30.00,8.00,9.20
MYR,2024-01-31 11:56,360.00,10.00,11.50
MYR,2024-01-31 12:56,350.00,10.00,11.50
MYR,2024-01-31 13:56,360.00,13.00,14.95
MYR,2024-01-31 14:51,350.00,10.00,11.50
MYR,2024-01-31 14:56,10.00,11.00,12.65
MYR,2024-01-31 15:08,360.00,12.00,13.80
MYR,2024-01-31 15:56,330.00,14.00,16.10
MYR,2024-01-31 16:56,360.00,13.00,14.95
MYR,2024-01-31 17:56,340.00,12.00,13.80
MYR,2024-01-31 18:08,340.00,12.00,13.80
MYR,2024-01-31 18:35,320.00,12.00,13.80
MYR,2024-01-31 18:56,320.00,12.00,13.80
MYR,2024-01-31 19:56,330.00,11.00,12.65
MYR,2024-01-31 20:56,330.00,11.00,12.65
MYR,2024-01-31 21:56,320.00,6.00,6.90
MYR,2024-01-31 22:56,310.00,5.00,5.75
MYR,2024-01-31 23:56,320.00,6.00,6.90
MYR,2024-02-01 00:56,310.00,5.00,5.75
MYR,2024-02-01 01:56,320.00,3.00,3.45
MYR,2024-02-01 02:56,330.00,5.00,5.75
MYR,2024-02-01 03:56,330.00,4.00,4.60
MYR,2024-02-01 04:56,330.00,4.00,4.60
MYR,2024-02-01 05:56,320.00,6.00,6.90
MYR,2024-02-01 06:56,340.00,4.00,4.60
MYR,2024-02-01 07:56,320.00,3.00,3.45
MYR,2024-02-01 08:56,310.00,6.00,6.90
MYR,2024-02-01 09:56,310.00,5.00,5.75
MYR,2024-02-01 10:56,250.00,5.00,5.75
MYR,2024-02-01 11:56,null,5.00,5.75
MYR,2024-02-01 12:56,160.00,9.00,10.35
MYR,2024-02-01 13:56,160.00,9.00,10.35
MYR,2024-02-01 14:56,160.00,9.00,10.35
MYR,2024-02-01 15:56,190.00,9.00,10.35
MYR,2024-02-01 16:56,190.00,8.00,9.20
MYR,2024-02-01 17:56,190.00,9.00,10.35
MYR,2024-02-01 18:56,200.00,9.00,10.35
MYR,2024-02-01 19:56,190.00,8.00,9.20
MYR,2024-02-01 20:56,220.00,7.00,8.05
MYR,2024-02-01 21:56,230.00,6.00,6.90
MYR,2024-02-01 22:56,250.00,6.00,6.90
MYR,2024-02-01 23:56,250.00,5.00,5.75
MYR,2024-02-02 00:56,240.00,5.00,5.75
MYR,2024-02-02 01:56,250.00,6.00,6.90
MYR,2024-02-02 02:56,240.00,4.00,4.60
MYR,2024-02-02 03:56,230.00,4.00,4.60
MYR,2024-02-02 04:56,250.00,5.00,5.75
MYR,2024-02-02 05:56,240.00,4.00,4.60
MYR,2024-02-02 06:56,260.00,4.00,4.60
MYR,2024-02-02 07:56,290.00,5.00,5.75
MYR,2024-02-02 08:56,280.00,5.00,5.75
MYR,2024-02-02 09:56,280.00,6.00,6.90
MYR,2024-02-02 10:56,300.00,6.00,6.90
MYR,2024-02-02 11:56,290.00,4.00,4.60
MYR,2024-02-02 12:56,null,4.00,4.60
MYR,2024-02-02 13:56,160.00,8.00,9.20
MYR,2024-02-02 14:56,190.00,7.00,8.05
MYR,2024-02-02 15:56,190.00,5.00,5.75
MYR,2024-02-02 16:21,150.00,6.00,6.90
MYR,2024-02-02 16:56,150.00,4.00,4.60
MYR,2024-02-02 17:56,0.00,0.00,0.00
MYR,2024-02-02 18:56,0.00,0.00,0.00
MYR,2024-02-02 19:56,0.00,0.00,0.00
MYR,2024-02-02 20:56,0.00,0.00,0.00
MYR,2024-02-02 21:56,0.00,0.00,0.00
MYR,2024-02-02 22:56,10.00,8.00,9.20
MYR,2024-02-02 23:56,20.00,9.00,10.35
MYR,2024-02-03 00:56,50.00,7.00,8.05
MYR,2024-02-03 01:56,30.00,7.00,8.05
MYR,2024-02-03 02:56,20.00,3.00,3.45
MYR,2024-02-03 03:56,20.00,4.00,4.60
MYR,2024-02-03 04:56,30.00,6.00,6.90
MYR,2024-02-03 05:56,20.00,5.00,5.75
MYR,2024-02-03 06:56,10.00,7.00,8.05
MYR,2024-02-03 07:56,20.00,8.00,9.20
MYR,2024-02-03 08:56,30.00,6.00,6.90
MYR,2024-02-03 09:56,30.00,7.00,8.05
MYR,2024-02-03 10:56,30.00,10.00,11.50
MYR,2024-02-03 11:56,20.00,10.00,11.50
MYR,2024-02-03 12:56,30.00,7.00,8.05
MYR,2024-02-03 13:56,110.00,5.00,5.75
MYR,2024-02-03 14:56,120.00,7.00,8.05
MYR,2024-02-03 15:56,120.00,5.00,5.75
MYR,2024-02-03 16:56,140.00,6.00,6.90
MYR,2024-02-03 17:56,0.00,0.00,0.00
MYR,2024-02-03 18:56,90.00,3.00,3.45
MYR,2024-02-03 19:56,80.00,4.00,4.60
MYR,2024-02-03 20:56,90.00,5.00,5.75
MYR,2024-02-03 21:56,null,3.00,3.45
MYR,2024-02-03 22:56,20.00,3.00,3.45
MYR,2024-02-03 23:56,30.00,4.00,4.60
MYR,2024-02-04 00:56,30.00,5.00,5.75
MYR,2024-02-04 01:56,360.00,3.00,3.45
MYR,2024-02-04 02:56,0.00,0.00,0.00
MYR,2024-02-04 03:56,20.00,4.00,4.60
MYR,2024-02-04 04:56,360.00,4.00,4.60
MYR,2024-02-04 05:56,20.00,3.00,3.45
MYR,2024-02-04 06:56,20.00,4.00,4.60
MYR,2024-02-04 07:56,20.00,5.00,5.75
MYR,2024-02-04 08:56,null,5.00,5.75
MYR,2024-02-04 09:56,60.00,7.00,8.05
MYR,2024-02-04 10:56,null,6.00,6.90
MYR,2024-02-04 11:56,60.00,9.00,10.35
MYR,2024-02-04 12:56,80.00,8.00,9.20
MYR,2024-02-04 13:56,80.00,7.00,8.05
MYR,2024-02-04 14:56,null,6.00,6.90
MYR,2024-02-04 15:56,70.00,9.00,10.35
MYR,2024-02-04 16:56,60.00,8.00,9.20
MYR,2024-02-04 17:56,60.00,10.00,11.50
MYR,2024-02-04 18:56,60.00,9.00,10.35
MYR,2024-02-04 19:56,50.00,14.00,16.10
MYR,2024-02-04 20:30,50.00,10.00,11.50
MYR,2024-02-04 20:56,null,5.00,5.75
MYR,2024-02-04 21:56,50.00,9.00,10.35
MYR,2024-02-04 22:56,50.00,10.00,11.50
MYR,2024-02-04 23:56,50.00,9.00,10.35
MYR,2024-02-05 00:56,30.00,8.00,9.20
MYR,2024-02-05 01:56,40.00,7.00,8.05
